Case_ID,Activity,Timestamp,Resource,Department,Incident_Type
INC_1066,Resolved,2026-04-11 12:09:00.000000,Charlie,Tier 1,Hardware Failure
INC_1066,Closed,2026-04-11 12:19:00.000000,Charlie,Tier 1,Hardware Failure
INC_1067,Ticket Created,2026-04-28 10:00:00.000000,Charlie,Tier 1,Software Bug
INC_1067,Escalated,2026-04-28 11:00:00.000000,Charlie,Tier 1,Software Bug
INC_1067,Awaiting Info,2026-04-28 13:00:00.000000,Frank,Tier 2 - Software,Software Bug
INC_1067,In Progress,2026-04-28 23:19:14.586086,Charlie,Tier 1,Software Bug
INC_1067,Resolved,2026-04-29 02:42:55.007774,Frank,Tier 2 - Software,Software Bug
INC_1067,Closed,2026-04-29 04:42:55.007774,Charlie,Tier 1,Software Bug
INC_1068,Ticket Created,2026-04-26 11:00:00.000000,Dani,Tier 1,Network Issue
INC_1068,Resolved,2026-04-26 12:14:00.000000,Dani,Tier 1,Network Issue
INC_1068,Closed,2026-04-26 12:24:00.000000,Dani,Tier 1,Network Issue
INC_1069,Ticket Created,2026-04-22 10:00:00.000000,Brea,Tier 1,Software Bug
INC_1069,Escalated,2026-04-22 11:54:55.306490,Brea,Tier 1,Software Bug
INC_1069,In Progress,2026-04-22 12:09:55.306490,Grace,Tier 2 - Software,Software Bug
INC_1069,Resolved,2026-04-22 17:32:55.546793,Grace,Tier 2 - Software,Software Bug
INC_1069,Closed,2026-04-22 18:32:55.546793,Brea,Tier 1,Software Bug
INC_1070,Ticket Created,2026-04-26 13:00:00.000000,Charlie,Tier 1,Hardware Failure
INC_1070,Resolved,2026-04-26 14:20:00.000000,Charlie,Tier 1,Hardware Failure
INC_1070,Closed,2026-04-26 14:30:00.000000,Charlie,Tier 1,Hardware Failure
INC_1071,Ticket Created,2026-04-06 11:00:00.000000,Alex,Tier 1,Hardware Failure
INC_1071,Resolved,2026-04-06 11:34:00.000000,Alex,Tier 1,Hardware Failure
INC_1071,Closed,2026-04-06 11:44:00.000000,Alex,Tier 1,Hardware Failure
INC_1072,Ticket Created,2026-04-23 11:00:00.000000,Alex,Tier 1,Hardware Failure
INC_1072,Escalated,2026-04-23 12:36:35.228232,Alex,Tier 1,Hardware Failure
INC_1072,In Progress,2026-04-23 12:51:35.228232,Frank,Tier 2 - Software,Hardware Failure
INC_1072,Resolved,2026-04-23 15:57:52.185652,Frank,Tier 2 - Software,Hardware Failure
INC_1072,Closed,2026-04-23 16:57:52.185652,Alex,Tier 1,Hardware Failure
INC_1073,Ticket Created,2026-04-26 13:00:00.000000,Alex,Tier 1,Hardware Failure
INC_1073,Escalated,2026-04-26 14:56:21.040278,Alex,Tier 1,Hardware Failure
INC_1073,In Progress,2026-04-26 15:11:21.040278,Grace,Tier 2 - Software,Hardware Failure
INC_1073,Resolved,2026-04-26 18:42:24.710253,Grace,Tier 2 - Software,Hardware Failure
INC_1073,Closed,2026-04-26 19:42:24.710253,Alex,Tier 1,Hardware Failure
INC_1074,Ticket Created,2026-04-12 11:00:00.000000,Dani,Tier 1,Hardware Failure
INC_1074,Resolved,2026-04-12 12:24:00.000000,Dani,Tier 1,Hardware Failure
INC_1074,Closed,2026-04-12 12:34:00.000000,Dani,Tier 1,Hardware Failure
INC_1075,Ticket Created,2026-04-29 14:00:00.000000,Alex,Tier 1,Network Issue
INC_1075,Escalated,2026-04-29 15:36:46.077974,Alex,Tier 1,Network Issue
INC_1075,In Progress,2026-04-29 15:51:46.077974,Elena,Tier 2 - Network,Network Issue
INC_1075,Resolved,2026-04-30 00:36:27.669690,Elena,Tier 2 - Network,Network Issue
INC_1075,Closed,2026-04-30 01:36:27.669690,Alex,Tier 1,Network Issue
INC_1076,Ticket Created,2026-04-18 17:00:00.000000,Charlie,Tier 1,Hardware Failure
INC_1076,Escalated,2026-04-18 17:44:41.663166,Charlie,Tier 1,Hardware Failure
INC_1076,In Progress,2026-04-18 17:59:41.663166,Frank,Tier 2 - Software,Hardware Failure
INC_1076,Resolved,2026-04-18 20:38:17.401034,Frank,Tier 2 - Software,Hardware Failure
INC_1076,Closed,2026-04-18 21:38:17.401034,Charlie,Tier 1,Hardware Failure
INC_1077,Ticket Created,2026-04-25 13:00:00.000000,Charlie,Tier 1,Network Issue
INC_1077,Escalated,2026-04-25 14:00:00.000000,Charlie,Tier 1,Network Issue
INC_1077,Awaiting Info,2026-04-25 16:00:00.000000,David,Tier 2 - Network,Network Issue
INC_1077,In Progress,2026-04-26 05:18:22.795318,Charlie,Tier 1,Network Issue
INC_1077,In Progress,2026-04-26 09:18:22.795318,Henry,Tier 3 - Management,Network Issue
INC_1077,Resolved,2026-04-26 12:56:27.664049,David,Tier 2 - Network,Network Issue
INC_1077,Closed,2026-04-26 14:56:27.664049,Charlie,Tier 1,Network Issue
INC_1078,Ticket Created,2026-04-03 10:00:00.000000,Brea,Tier 1,Network Issue
INC_1078,Escalated,2026-04-03 11:04:37.431982,Brea,Tier 1,Network Issue
INC_1078,In Progress,2026-04-03 11:19:37.431982,David,Tier 2 - Network,Network Issue
INC_1078,Resolved,2026-04-04 03:58:48.633032,David,Tier 2 - Network,Network Issue
INC_1078,Closed,2026-04-04 04:58:48.633032,Brea,Tier 1,Network Issue
INC_1079,Ticket Created,2026-04-20 12:00:00.000000,Alex,Tier 1,Software Bug
INC_1079,Escalated,2026-04-20 13:11:26.053165,Alex,Tier 1,Software Bug
INC_1079,In Progress,2026-04-20 13:26:26.053165,Frank,Tier 2 - Software,Software Bug
INC_1079,Resolved,2026-04-21 04:14:42.447908,Frank,Tier 2 - Software,Software Bug
INC_1079,Closed,2026-04-21 05:14:42.447908,Alex,Tier 1,Software Bug
INC_1080,Ticket Created,2026-04-17 12:00:00.000000,Charlie,Tier 1,Software Bug
INC_1080,Escalated,2026-04-17 13:00:00.000000,Charlie,Tier 1,Software Bug
INC_1080,Awaiting Info,2026-04-17 15:00:00.000000,Grace,Tier 2 - Software,Software Bug
INC_1080,In Progress,2026-04-18 13:28:57.682840,Charlie,Tier 1,Software Bug
INC_1080,Resolved,2026-04-18 17:35:19.463039,Grace,Tier 2 - Software,Software Bug
INC_1080,Closed,2026-04-18 19:35:19.463039,Charlie,Tier 1,Software Bug
INC_1081,Ticket Created,2026-04-16 14:00:00.000000,Dani,Tier 1,Hardware Failure
INC_1081,Resolved,2026-04-16 14:44:00.000000,Dani,Tier 1,Hardware Failure
INC_1081,Closed,2026-04-16 14:54:00.000000,Dani,Tier 1,Hardware Failure
INC_1082,Ticket Created,2026-04-25 13:00:00.000000,Charlie,Tier 1,Software Bug
INC_1082,Escalated,2026-04-25 13:52:35.516037,Charlie,Tier 1,Software Bug
INC_1082,In Progress,2026-04-25 14:07:35.516037,Frank,Tier 2 - Software,Software Bug
INC_1082,Resolved,2026-04-25 21:54:39.878375,Frank,Tier 2 - Software,Software Bug
INC_1082,Closed,2026-04-25 22:54:39.878375,Charlie,Tier 1,Software Bug
INC_1083,Ticket Created,2026-04-28 09:00:00.000000,Dani,Tier 1,Network Issue
INC_1083,Escalated,2026-04-28 09:48:10.954117,Dani,Tier 1,Network Issue
INC_1083,In Progress,2026-04-28 10:03:10.954117,Elena,Tier 2 - Network,Network Issue
INC_1083,Resolved,2026-04-28 16:08:59.869829,Elena,Tier 2 - Network,Network Issue
INC_1083,Closed,2026-04-28 17:08:59.869829,Dani,Tier 1,Network Issue
INC_1084,Ticket Created,2026-04-19 17:00:00.000000,Charlie,Tier 1,Network Issue
INC_1084,Escalated,2026-04-19 18:00:00.000000,Charlie,Tier 1,Network Issue
INC_1084,Awaiting Info,2026-04-19 20:00:00.000000,David,Tier 2 - Network,Network Issue
INC_1084,In Progress,2026-04-20 16:21:55.272091,Charlie,Tier 1,Network Issue
INC_1084,In Progress,2026-04-20 20:21:55.272091,Henry,Tier 3 - Management,Network Issue
INC_1084,Resolved,2026-04-20 22:32:05.342718,David,Tier 2 - Network,Network Issue
INC_1084,Closed,2026-04-21 00:32:05.342718,Charlie,Tier 1,Network Issue
INC_1085,Ticket Created,2026-04-01 16:00:00.000000,Alex,Tier 1,Software Bug
INC_1085,Escalated,2026-04-01 16:49:01.378091,Alex,Tier 1,Software Bug
INC_1085,In Progress,2026-04-01 17:04:01.378091,Grace,Tier 2 - Software,Software Bug
INC_1085,Resolved,2026-04-02 03:13:14.335944,Grace,Tier 2 - Software,Software Bug
INC_1085,Closed,2026-04-02 04:13:14.335944,Alex,Tier 1,Software Bug
INC_1086,Ticket Created,2026-04-09 10:00:00.000000,Dani,Tier 1,Software Bug
INC_1086,Escalated,2026-04-09 11:00:00.000000,Dani,Tier 1,Software Bug
INC_1086,Awaiting Info,2026-04-09 13:00:00.000000,Frank,Tier 2 - Software,Software Bug
INC_1086,In Progress,2026-04-09 23:06:22.627776,Dani,Tier 1,Software Bug
INC_1086,Resolved,2026-04-10 02:32:44.693196,Frank,Tier 2 - Software,Software Bug
INC_1086,Closed,2026-04-10 04:32:44.693196,Dani,Tier 1,Software Bug
INC_1087,Ticket Created,2026-04-06 13:00:00.000000,Dani,Tier 1,Software Bug
INC_1087,Escalated,2026-04-06 14:32:51.929109,Dani,Tier 1,Software Bug
INC_1087,In Progress,2026-04-06 14:47:51.929109,Grace,Tier 2 - Software,Software Bug
INC_1087,Resolved,2026-04-06 21:45:09.276216,Grace,Tier 2 - Software,Software Bug
INC_1087,Closed,2026-04-06 22:45:09.276216,Dani,Tier 1,Software Bug
INC_1088,Ticket Created,2026-04-12 17:00:00.000000,Charlie,Tier 1,Hardware Failure
INC_1088,Escalated,2026-04-12 18:24:57.026366,Charlie,Tier 1,Hardware Failure
INC_1088,In Progress,2026-04-12 18:39:57.026366,Frank,Tier 2 - Software,Hardware Failure
INC_1088,Resolved,2026-04-12 20:13:38.401288,Frank,Tier 2 - Software,Hardware Failure
INC_1088,Closed,2026-04-12 21:13:38.401288,Charlie,Tier 1,Hardware Failure
INC_1089,Ticket Created,2026-04-17 16:00:00.000000,Brea,Tier 1,Password Reset
INC_1089,Resolved,2026-04-17 16:46:00.000000,Brea,Tier 1,Password Reset
INC_1089,Closed,2026-04-17 16:56:00.000000,Brea,Tier 1,Password Reset
INC_1090,Ticket Created,2026-04-23 14:00:00.000000,Brea,Tier 1,Network Issue
INC_1090,Escalated,2026-04-23 14:31:04.883213,Brea,Tier 1,Network Issue
INC_1090,In Progress,2026-04-23 14:46:04.883213,David,Tier 2 - Network,Network Issue
INC_1090,Resolved,2026-04-24 06:27:27.760201,David,Tier 2 - Network,Network Issue
INC_1090,Closed,2026-04-24 07:27:27.760201,Brea,Tier 1,Network Issue
INC_1091,Ticket Created,2026-05-01 15:00:00.000000,Charlie,Tier 1,Password Reset
INC_1091,Resolved,2026-05-01 15:43:00.000000,Charlie,Tier 1,Password Reset
INC_1091,Closed,2026-05-01 15:53:00.000000,Charlie,Tier 1,Password Reset
INC_1092,Ticket Created,2026-04-07 10:00:00.000000,Brea,Tier 1,Software Bug
INC_1092,Escalated,2026-04-07 11:03:32.801543,Brea,Tier 1,Software Bug
INC_1092,In Progress,2026-04-07 11:18:32.801543,Grace,Tier 2 - Software,Software Bug
INC_1092,Resolved,2026-04-07 16:43:27.428145,Grace,Tier 2 - Software,Software Bug
INC_1092,Closed,2026-04-07 17:43:27.428145,Brea,Tier 1,Software Bug
INC_1093,Ticket Created,2026-04-24 11:00:00.000000,Charlie,Tier 1,Password Reset
INC_1093,Resolved,2026-04-24 12:17:00.000000,Charlie,Tier 1,Password Reset
INC_1093,Closed,2026-04-24 12:27:00.000000,Charlie,Tier 1,Password Reset
INC_1094,Ticket Created,2026-04-06 17:00:00.000000,Charlie,Tier 1,Network Issue
INC_1094,Escalated,2026-04-06 18:00:00.000000,Charlie,Tier 1,Network Issue
INC_1094,Awaiting Info,2026-04-06 20:00:00.000000,David,Tier 2 - Network,Network Issue
INC_1094,In Progress,2026-04-07 08:31:02.919825,Charlie,Tier 1,Network Issue
INC_1094,In Progress,2026-04-07 12:31:02.919825,Henry,Tier 3 - Management,Network Issue
INC_1094,Resolved,2026-04-07 15:46:12.679769,David,Tier 2 - Network,Network Issue
INC_1094,Closed,2026-04-07 17:46:12.679769,Charlie,Tier 1,Network Issue
INC_1095,Ticket Created,2026-04-03 12:00:00.000000,Dani,Tier 1,Network Issue
INC_1095,Escalated,2026-04-03 12:51:10.566816,Dani,Tier 1,Network Issue
INC_1095,In Progress,2026-04-03 13:06:10.566816,Elena,Tier 2 - Network,Network Issue
INC_1095,Resolved,2026-04-04 01:50:34.867048,Elena,Tier 2 - Network,Network Issue
INC_1095,Closed,2026-04-04 02:50:34.867048,Dani,Tier 1,Network Issue
INC_1096,Ticket Created,2026-04-15 12:00:00.000000,Dani,Tier 1,Network Issue
INC_1096,Escalated,2026-04-15 13:58:27.664303,Dani,Tier 1,Network Issue
INC_1096,In Progress,2026-04-15 14:13:27.664303,David,Tier 2 - Network,Network Issue
INC_1096,Resolved,2026-04-16 02:28:54.756950,David,Tier 2 - Network,Network Issue
INC_1096,Closed,2026-04-16 03:28:54.756950,Dani,Tier 1,Network Issue
INC_1097,Ticket Created,2026-04-11 09:00:00.000000,Dani,Tier 1,Password Reset
INC_1097,Resolved,2026-04-11 09:26:00.000000,Dani,Tier 1,Password Reset
INC_1097,Closed,2026-04-11 09:36:00.000000,Dani,Tier 1,Password Reset
INC_1098,Ticket Created,2026-04-29 09:00:00.000000,Charlie,Tier 1,Password Reset
INC_1098,Escalated,2026-04-29 09:51:23.250569,Charlie,Tier 1,Password Reset
INC_1098,In Progress,2026-04-29 10:06:23.250569,Grace,Tier 2 - Software,Password Reset
INC_1098,Resolved,2026-04-29 14:22:22.589284,Grace,Tier 2 - Software,Password Reset
INC_1098,Closed,2026-04-29 15:22:22.589284,Charlie,Tier 1,Password Reset
INC_1099,Ticket Created,2026-04-26 10:00:00.000000,Alex,Tier 1,Hardware Failure
INC_1099,Escalated,2026-04-26 11:44:11.079906,Alex,Tier 1,Hardware Failure
INC_1099,In Progress,2026-04-26 11:59:11.079906,Frank,Tier 2 - Software,Hardware Failure
INC_1099,Resolved,2026-04-26 15:00:23.404327,Frank,Tier 2 - Software,Hardware Failure
INC_1099,Closed,2026-04-26 16:00:23.404327,Alex,Tier 1,Hardware Failure
INC_1100,Ticket Created,2026-04-29 13:00:00.000000,Brea,Tier 1,Network Issue
INC_1100,Escalated,2026-04-29 14:32:48.816714,Brea,Tier 1,Network Issue
INC_1100,In Progress,2026-04-29 14:47:48.816714,Elena,Tier 2 - Network,Network Issue
INC_1100,Resolved,2026-04-29 20:00:50.034550,Elena,Tier 2 - Network,Network Issue
INC_1100,Closed,2026-04-29 21:00:50.034550,Brea,Tier 1,Network Issue
INC_1101,Ticket Created,2026-04-03 16:00:00.000000,Brea,Tier 1,Network Issue
INC_1101,Escalated,2026-04-03 17:00:00.000000,Brea,Tier 1,Network Issue
INC_1101,Awaiting Info,2026-04-03 19:00:00.000000,David,Tier 2 - Network,Network Issue
INC_1101,In Progress,2026-04-04 14:52:06.459192,Brea,Tier 1,Network Issue
INC_1101,In Progress,2026-04-04 18:52:06.459192,Henry,Tier 3 - Management,Network Issue
INC_1101,Resolved,2026-04-05 00:40:53.039042,David,Tier 2 - Network,Network Issue
INC_1101,Closed,2026-04-05 02:40:53.039042,Brea,Tier 1,Network Issue
INC_1102,Ticket Created,2026-04-13 15:00:00.000000,Dani,Tier 1,Password Reset
INC_1102,Resolved,2026-04-13 16:08:00.000000,Dani,Tier 1,Password Reset
INC_1102,Closed,2026-04-13 16:18:00.000000,Dani,Tier 1,Password Reset
INC_1103,Ticket Created,2026-04-16 17:00:00.000000,Alex,Tier 1,Hardware Failure
INC_1103,Resolved,2026-04-16 17:53:00.000000,Alex,Tier 1,Hardware Failure
INC_1103,Closed,2026-04-16 18:03:00.000000,Alex,Tier 1,Hardware Failure
INC_1104,Ticket Created,2026-04-27 15:00:00.000000,Alex,Tier 1,Password Reset
INC_1104,Resolved,2026-04-27 15:33:00.000000,Alex,Tier 1,Password Reset
INC_1104,Closed,2026-04-27 15:43:00.000000,Alex,Tier 1,Password Reset
INC_1105,Ticket Created,2026-04-19 15:00:00.000000,Alex,Tier 1,Network Issue
INC_1105,Escalated,2026-04-19 16:58:29.955956,Alex,Tier 1,Network Issue
INC_1105,In Progress,2026-04-19 17:13:29.955956,Elena,Tier 2 - Network,Network Issue
INC_1105,Resolved,2026-04-20 05:40:14.113499,Elena,Tier 2 - Network,Network Issue
INC_1105,Closed,2026-04-20 06:40:14.113499,Alex,Tier 1,Network Issue
INC_1106,Ticket Created,2026-04-14 15:00:00.000000,Charlie,Tier 1,Password Reset
INC_1106,Resolved,2026-04-14 15:21:00.000000,Charlie,Tier 1,Password Reset
INC_1106,Closed,2026-04-14 15:31:00.000000,Charlie,Tier 1,Password Reset
INC_1107,Ticket Created,2026-04-11 16:00:00.000000,Charlie,Tier 1,Hardware Failure
INC_1107,Escalated,2026-04-11 16:34:19.091638,Charlie,Tier 1,Hardware Failure
INC_1107,In Progress,2026-04-11 16:49:19.091638,Frank,Tier 2 - Software,Hardware Failure
INC_1107,Resolved,2026-04-11 18:47:10.534703,Frank,Tier 2 - Software,Hardware Failure
INC_1107,Closed,2026-04-11 19:47:10.534703,Charlie,Tier 1,Hardware Failure
INC_1108,Ticket Created,2026-04-30 17:00:00.000000,Charlie,Tier 1,Password Reset
INC_1108,Resolved,2026-04-30 17:26:00.000000,Charlie,Tier 1,Password Reset
INC_1108,Closed,2026-04-30 17:36:00.000000,Charlie,Tier 1,Password Reset
INC_1109,Ticket Created,2026-04-28 09:00:00.000000,Charlie,Tier 1,Password Reset
INC_1109,Escalated,2026-04-28 10:59:19.071665,Charlie,Tier 1,Password Reset
INC_1109,In Progress,2026-04-28 11:14:19.071665,Frank,Tier 2 - Software,Password Reset
INC_1109,Resolved,2026-04-28 13:27:49.582821,Frank,Tier 2 - Software,Password Reset
INC_1109,Closed,2026-04-28 14:27:49.582821,Charlie,Tier 1,Password Reset
INC_1110,Ticket Created,2026-04-04 10:00:00.000000,Dani,Tier 1,Software Bug
INC_1110,Resolved,2026-04-04 10:36:00.000000,Dani,Tier 1,Software Bug
INC_1110,Closed,2026-04-04 10:46:00.000000,Dani,Tier 1,Software Bug
INC_1111,Ticket Created,2026-04-18 17:00:00.000000,Dani,Tier 1,Hardware Failure
INC_1111,Escalated,2026-04-18 18:53:21.605725,Dani,Tier 1,Hardware Failure
INC_1111,In Progress,2026-04-18 19:08:21.605725,Frank,Tier 2 - Software,Hardware Failure
INC_1111,Resolved,2026-04-18 22:15:45.936384,Frank,Tier 2 - Software,Hardware Failure
INC_1111,Closed,2026-04-18 23:15:45.936384,Dani,Tier 1,Hardware Failure
INC_1112,Ticket Created,2026-04-12 17:00:00.000000,Brea,Tier 1,Hardware Failure
INC_1112,Resolved,2026-04-12 18:26:00.000000,Brea,Tier 1,Hardware Failure
INC_1112,Closed,2026-04-12 18:36:00.000000,Brea,Tier 1,Hardware Failure
INC_1113,Ticket Created,2026-04-20 15:00:00.000000,Alex,Tier 1,Password Reset
INC_1113,Resolved,2026-04-20 16:16:00.000000,Alex,Tier 1,Password Reset
INC_1113,Closed,2026-04-20 16:26:00.000000,Alex,Tier 1,Password Reset
INC_1114,Ticket Created,2026-04-17 16:00:00.000000,Charlie,Tier 1,Hardware Failure
INC_1114,Escalated,2026-04-17 16:55:04.719899,Charlie,Tier 1,Hardware Failure
INC_1114,In Progress,2026-04-17 17:10:04.719899,Frank,Tier 2 - Software,Hardware Failure
INC_1114,Resolved,2026-04-17 20:03:01.151334,Frank,Tier 2 - Software,Hardware Failure
INC_1114,Closed,2026-04-17 21:03:01.151334,Charlie,Tier 1,Hardware Failure
INC_1115,Ticket Created,2026-04-02 12:00:00.000000,Brea,Tier 1,Software Bug
INC_1115,Escalated,2026-04-02 13:00:00.000000,Brea,Tier 1,Software Bug
INC_1115,Awaiting Info,2026-04-02 15:00:00.000000,Grace,Tier 2 - Software,Software Bug
INC_1115,In Progress,2026-04-03 06:06:11.056782,Brea,Tier 1,Software Bug
INC_1115,Resolved,2026-04-03 11:23:48.020590,Grace,Tier 2 - Software,Software Bug
INC_1115,Closed,2026-04-03 13:23:48.020590,Brea,Tier 1,Software Bug
INC_1116,Ticket Created,2026-04-19 11:00:00.000000,Dani,Tier 1,Password Reset
INC_1116,Escalated,2026-04-19 12:08:21.128794,Dani,Tier 1,Password Reset
INC_1116,In Progress,2026-04-19 12:23:21.128794,Grace,Tier 2 - Software,Password Reset
INC_1116,Resolved,2026-04-19 16:23:34.270325,Grace,Tier 2 - Software,Password Reset
INC_1116,Closed,2026-04-19 17:23:34.270325,Dani,Tier 1,Password Reset
INC_1117,Ticket Created,2026-04-19 15:00:00.000000,Brea,Tier 1,Software Bug
INC_1117,Escalated,2026-04-19 15:30:38.265753,Brea,Tier 1,Software Bug
INC_1117,In Progress,2026-04-19 15:45:38.265753,Frank,Tier 2 - Software,Software Bug
INC_1117,Resolved,2026-04-19 23:41:07.004200,Frank,Tier 2 - Software,Software Bug
INC_1117,Closed,2026-04-20 00:41:07.004200,Brea,Tier 1,Software Bug
INC_1118,Ticket Created,2026-04-10 13:00:00.000000,Brea,Tier 1,Password Reset
INC_1118,Resolved,2026-04-10 13:41:00.000000,Brea,Tier 1,Password Reset
INC_1118,Closed,2026-04-10 13:51:00.000000,Brea,Tier 1,Password Reset
INC_1119,Ticket Created,2026-04-27 15:00:00.000000,Alex,Tier 1,Password Reset
INC_1119,Resolved,2026-04-27 15:29:00.000000,Alex,Tier 1,Password Reset
INC_1119,Closed,2026-04-27 15:39:00.000000,Alex,Tier 1,Password Reset
INC_1120,Ticket Created,2026-04-04 17:00:00.000000,Alex,Tier 1,Password Reset
INC_1120,Resolved,2026-04-04 18:12:00.000000,Alex,Tier 1,Password Reset
INC_1120,Closed,2026-04-04 18:22:00.000000,Alex,Tier 1,Password Reset
INC_1121,Ticket Created,2026-04-10 17:00:00.000000,Charlie,Tier 1,Hardware Failure
INC_1121,Escalated,2026-04-10 18:41:16.598473,Charlie,Tier 1,Hardware Failure
INC_1121,In Progress,2026-04-10 18:56:16.598473,Frank,Tier 2 - Software,Hardware Failure
INC_1121,Resolved,2026-04-10 23:47:00.526267,Frank,Tier 2 - Software,Hardware Failure
INC_1121,Closed,2026-04-11 00:47:00.526267,Charlie,Tier 1,Hardware Failure
INC_1122,Ticket Created,2026-04-18 17:00:00.000000,Alex,Tier 1,Software Bug
INC_1122,Escalated,2026-04-18 18:00:00.000000,Alex,Tier 1,Software Bug
INC_1122,Awaiting Info,2026-04-18 20:00:00.000000,Frank,Tier 2 - Software,Software Bug
INC_1122,In Progress,2026-04-19 07:31:29.609274,Alex,Tier 1,Software Bug
INC_1122,Resolved,2026-04-19 10:32:06.368534,Frank,Tier 2 - Software,Software Bug
INC_1122,Closed,2026-04-19 12:32:06.368534,Alex,Tier 1,Software Bug
INC_1123,Ticket Created,2026-04-21 10:00:00.000000,Brea,Tier 1,Network Issue
INC_1123,Escalated,2026-04-21 11:00:00.000000,Brea,Tier 1,Network Issue
INC_1123,Awaiting Info,2026-04-21 13:00:00.000000,Elena,Tier 2 - Network,Network Issue
INC_1123,In Progress,2026-04-22 01:05:41.185695,Brea,Tier 1,Network Issue
INC_1123,In Progress,2026-04-22 05:05:41.185695,Henry,Tier 3 - Management,Network Issue
INC_1123,Resolved,2026-04-22 09:52:34.864757,Elena,Tier 2 - Network,Network Issue
INC_1123,Closed,2026-04-22 11:52:34.864757,Brea,Tier 1,Network Issue
INC_1124,Ticket Created,2026-04-20 11:00:00.000000,Charlie,Tier 1,Hardware Failure
INC_1124,Escalated,2026-04-20 12:00:00.000000,Charlie,Tier 1,Hardware Failure
INC_1124,Awaiting Info,2026-04-20 14:00:00.000000,Grace,Tier 2 - Software,Hardware Failure
INC_1124,In Progress,2026-04-21 03:58:06.045660,Charlie,Tier 1,Hardware Failure
INC_1124,Resolved,2026-04-21 06:02:14.894826,Grace,Tier 2 - Software,Hardware Failure
INC_1124,Closed,2026-04-21 08:02:14.894826,Charlie,Tier 1,Hardware Failure
INC_1125,Ticket Created,2026-04-29 09:00:00.000000,Brea,Tier 1,Network Issue
INC_1125,Escalated,2026-04-29 10:17:27.736408,Brea,Tier 1,Network Issue
INC_1125,In Progress,2026-04-29 10:32:27.736408,David,Tier 2 - Network,Network Issue
